id;title;original title;date;date circa;creator;creator info;place;city;state;country;type;medium;color;height;width;collection;description;license;latitude;longitude;altitude;heading;tilt;fov;media
0071824cx057-09;Panorama do Rio de Janeiro visto do Morro do Castelo;;;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Morro do Castelo;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.906288;-43.173721;60.96;75.58;88.73;55.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx057-09.jpg
0071824cx057-04;Morro do Corcovado a partir da Avenida Beira Mar;;;1890/1900;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Avenida Beira Mar;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;;PD;-22.961853;-43.202842;11.98;-37.84;97.97;42.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx057-04.jpg
0071824cx057-03;Monumento em homenagem a D. Pedro I, estátua equestre;Estátua Don Pedro I;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça do Rocio, atual Praça Tiradentes;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;A estátua equestre de D. Pedro I  foi inaugurada em 1862, com projeto de João Maximiano Mafra, executado pelo escultor francês Louis Rochet a mando do imperador Pedro II do Brasil.;PD;-22.906651;-43.18272;10.34;-161.19;98.41;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx057-03.jpg
0071824cx056-08;Monumento em homenagem ao General Osório, estátua equestre, em frente ao Paço Imperial;;;1894/1900;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Praça XV de Novembro";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;Estátua equestre do Marechal Manuel Luis Osório, localizada na praça XV de Novembro, inaugurada no dia 12 de novembro de 1894.;PD;-22.902994;-43.174549;7.29;-169.83;101.57;31.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-08.jpg
0071824cx056-07;Monumento em homenagem a D. Pedro I, estátua equestre;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça do Rocio, atual Praça Tiradentes;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A estátua equestre de D. Pedro I  foi inaugurada em 1862, com projeto de João Maximiano Mafra, executado pelo escultor francês Louis Rochet a mando do imperador Pedro II do Brasil.;PD;-22.906843;-43.182507;9.36;-104.92;102.18;46.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-07.jpg
0071824cx056-05;Monumento em homenagem ao Visconde de Rio Branco;;;1902/1907;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Praça da Glória;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Escultura de autoria de Félix Maurice Charpentier. A inauguração ocorreu em 13 de maio de 1902.;PD;-22.921159;-43.17648300000001;9.44;126.33;91.56;44.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-05.jpg
0071824cx056-04;Monumento em homenagem ao Marechal Osório, estátua equestre, em frente ao Paço Imperial;;;1897/1907;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;"Centro; Praça XV de Novembro";Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Estátua equestre do Marechal Manuel Luis Osório, localizada na praça XV de Novembro e inaugurada no dia 12 de novembro de 1894.;PD;-22.929657000000002;-43.185865;78.13;-149.86;97.5;41.8;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-04.jpg
0071824cx056-02;Museu Nacional, antigo Palácio Imperial de São Cristóvão;;;1882/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;São Cristóvão;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Ao longo do tempo, o Paço de São Cristóvão, que abriga hoje o Museu Nacional, sofreu diversas transformações, como a ampliação do palácio feita por D. Pedro II a partir de 1850.;PD;-22.903667000000002;-43.223551;47.86;-128.58;85.93;60.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-02.jpg
0071824cx056-01;Museu Nacional, antigo Palácio Imperial de São Cristóvão;;;1882/1892;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;São Cristóvão;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Ao longo do tempo, o Paço de São Cristóvão, que abriga hoje o Museu Nacional, sofreu diversas transformações, como a ampliação do palácio feita por D. Pedro II a partir de 1850.;PD;-22.903667000000002;-43.223551;42.68;-128.58;85.93;60.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx056-01.jpg
0071824cx050-06;Jardim Botânico, antiga entrada lateral;;;1875/1885;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;;Rio de Janeiro;RJ;Brasil;COLÓDIO/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;A entrada antiga ficava ao lado da aleia das Palmeiras.;PD;-22.969065;-43.221963;8.77;-155.46;99.22;65.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx050-06.jpg
0071824cx050-01;Rua do Ouvidor;Rua do Ouvidor (antigo);;1885/1895;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Centro;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;24.0;18.0;Coleção Gilberto Ferrez;Vista da Rua do Ouvidor, com Escola Politécnica ao fundo (atual IFCS/UFRJ).;PD;-22.903763;-43.178368;12.42;-127.61;87.76;43.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx050-01.jpg
0071824cx049b-08;Interior do Jardim Botânico;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jardim Botânico;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.96847600000001;-43.224455999999996;12.43;-104.07;98.53;45.2;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx049b-08.jpg
0071824cx049b-06;Morro do Corcovado a partir do Jardim Botânico;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Jardim Botânico;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;;PD;-22.962777;-43.202279;22.32;-32.12;99.44;60.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx049b-06.jpg
0071824cx049b-02;Entrada da Baía de Guanabara vista a partir de Niterói., ao fundo o Pão de Açúcar;;;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Niterói;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;É possível ver também os morros do Corcovado, Dois Irmãos e Pedra da Gávea.;PD;-22.943522;-43.115448;132.92;-108.61;89.46;44.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx049b-02.jpg
0071824cx046-05;Entrada da Baía de Guanabara, com destaque para o Morro do Pão de Açúcar;"Pão de Açúcar; Pain de Sucre hors de la baie (tiré a bord du [...]).";;1880/1890;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Baía de Guanabara;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;;;Coleção Gilberto Ferrez;;PD;-22.942416;-43.150071000000004;-0.6;-145.07;100.07;50.0;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx046-05.jpg
0071824cx046-02;Bairro do Flamengo visto do Morro da Nova Cintra;Nova Cintra;;1885/1995;Marc Ferrez;Nascido em 1843 no Rio de Janeiro, Marc Ferrez, filho de franceses, registrou meio século de  transformações ocorridas no país. Do Império à República retratou eventos históricos e projetos emblemáticos de reconhecimento do território e da modernização do país. Nas últimas duas décadas de sua vida experimentou a fotografia em cores e dedicou-se ao negócio do cinema, ao lado dos filhos, tornando-se um dos principais distribuidores e difusores da nova arte no Brasil. Após residir na França de 1915 a 1922, com um curto intervalo no Brasil em 1920, faleceu no Rio de Janeiro em 1923.;Morro da Nova Cintra;Rio de Janeiro;RJ;Brasil;GELATINA/ Prata;NEGATIVO/ Vidro;P&B;18.0;24.0;Coleção Gilberto Ferrez;Destaque para a Igreja Nossa Senhora da Glória e para o Largo do Machado. Ao fundo, o Pão de Açúcar e o Morro da Viúva.;PD;-22.929221;-43.181841999999996;72.4;125.1;87.96;54.6;https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx046-02.jpg
